title,size,price,bedrooms,bathrooms
فيلا للبيع في شارع المذيب ، حي الربيع ، الرياض,500.0,2250000.0,5.0,5.0
فيلا للبيع في شارع الفروسية ، حي الربيع ، الرياض,375.0,1600000.0,5.0,5.0
فيلا للبيع في شارع ابي طالب البغدادي ، حي الزهرة ، الرياض,500.0,650000.0,6.0,5.0
فيلا للبيع في حي الملقا ، الرياض,430.0,2500000.0,4.0,4.0
فيلا للبيع في حي القيروان ، الرياض,200.0,1350000.0,4.0,4.449167836374574
فيلا للبيع في حي الدار البيضاء ، الرياض,250.0,850000.0,4.70312813314618,5.0
فيلا للبيع في المملكة العربية السعودية,300.0,900000.0,4.70312813314618,5.0
فيلا للبيع في حي القيروان ، الرياض,400.0,1800000.0,4.0,5.0
فيلا للبيع في شارع نجم الدين الايوبي ، الرياض,400.0,900000.0,3.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,560.0,2600000.0,5.0,5.0
فيلا للبيع في شارع بشر بن صفوان ، حي الشفا ، الرياض,475.6799679165831,950000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,200.0,820000.0,5.0,5.0
فيلا للبيع في الرياض,250.0,1250000.0,4.0,3.0
فيلا للبيع في طريق السيل الكبير ، الرياض,463.0,1000000.0,4.70312813314618,5.0
فيلا للبيع في حي طويق ، الرياض,360.0,1150000.0,5.0,5.0
فيلا للبيع في حي الملقا ، الرياض,368.0,2550000.0,5.0,5.0
فيلا للبيع في شارع 248 ، الرياض,350.0,2000000.0,5.0,5.0
فيلا للبيع في حي الرمال ، الرياض,325.0,1150000.0,3.0,4.0
فيلا للبيع في طريق علي البجادي ، حي الرمال ، الرياض,260.0,1100000.0,4.0,3.0
فيلا للبيع في شارع عبدالله بن العاص ، الرياض,280.0,1300000.0,5.0,5.0
فيلا للبيع في حي الرمال ، الرياض,372.0,1300000.0,4.0,4.0
فيلا للبيع في طريق الأمير محمد بن سلمان بن عبدالعزيز ، الرياض,348.0,1460000.0,4.0,4.0
فيلا للبيع في الرياض,450.0,2700000.0,5.0,5.0
فيلا للبيع في شارع حائل ، حي التعاون ، الرياض,400.0,2700000.0,5.0,5.0
فيلا للبيع في حي طويق ، الرياض,500.0,1030000.0,3.0,5.0
فيلا للبيع في شارع مباركة بنت عبدالقادر الطبرية ، الرياض,400.0,1900000.0,5.0,4.0
فيلا للبيع في شارع سليمان بن عبدالملك بن مروان ، الرياض,382.0,1050000.0,5.0,4.0
فيلا للبيع في الرياض,437.0,2400000.0,4.0,4.0
فيلا للبيع في طريق الملك عبدالعزيز ، الرياض,375.0,1600000.0,5.0,5.0
فيلا للبيع في شارع الطائف ، حي ظهرة لبن ، الرياض,375.0,1050000.0,5.0,3.0
فيلا للبيع في شارع مباركة بنت عبدالقادر الطبرية ، الرياض,400.0,1900000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الايوبي ، الرياض,220.0,770000.0,5.0,5.0
فيلا للبيع في شارع رقم 19 ، الرياض,420.0,1895102.5614597956,4.70312813314618,4.449167836374574
فيلا للبيع في شارع الكسائي ، حي الحزم ، الرياض,312.0,1000000.0,5.0,5.0
فيلا للبيع في شارع شقراء ، حي ظهرة لبن ، الرياض,475.6799679165831,2200000.0,5.0,3.0
فيلا للبيع في طريق الأمير محمد بن سعد بن عبدالعزيز ، حي القيروان ، الرياض,450.0,2200000.0,5.0,5.0
فيلا للبيع في شارع شقراء ، حي ظهرة لبن ، الرياض,450.0,1500000.0,5.0,3.0
فيلا للبيع في حي الرمال ، الرياض,220.0,890000.0,5.0,5.0
فيلا للبيع في شارع اللؤلؤة ، حي الربيع ، الرياض,440.0,1800000.0,4.70312813314618,5.0
فيلا للبيع في الرياض,366.0,1800000.0,6.0,5.0
فيلا للبيع في حي ظهرة لبن ، الرياض,260.0,900000.0,4.70312813314618,4.0
فيلا للبيع في شارع علي البجادي ، الرياض,240.0,950000.0,3.0,5.0
فيلا للبيع في شارع عبدالرحمن الداخل ، الرياض,435.0,1280000.0,4.0,5.0
فيلا للبيع في حي الرمال ، الرياض,334.0,1220000.0,4.70312813314618,3.0
فيلا للبيع في حي العوالي ، الرياض,417.0,970000.0,5.0,4.0
فيلا للبيع في شارع نجم الدين الأيوبي ، الرياض,300.0,900000.0,5.0,5.0
فيلا للبيع في شارع رقم 216 ، الرياض,525.0,2750000.0,5.0,5.0
فيلا للبيع في الرياض,515.0,1050000.0,3.0,5.0
فيلا للبيع في الرياض,450.0,2800000.0,4.0,5.0
فيلا للبيع في شارع المطري ، حي الحزم ، الرياض,325.0,1050000.0,5.0,5.0
فيلا للبيع في الرياض,360.0,1800000.0,6.0,5.0
فيلا للبيع في الرياض,333.0,900000.0,3.0,4.0
فيلا للبيع في طريق الملك عبدالعزيز ، الرياض,420.0,1900000.0,5.0,5.0
فيلا للبيع في طريق الملك عبدالعزيز ، الرياض,275.0,1350000.0,5.0,5.0
فيلا للبيع في طريق الملك عبدالعزيز ، الرياض,437.0,2100000.0,5.0,5.0
فيلا للبيع في شارع الطائف ، حي ظهرة لبن ، الرياض,300.0,1020000.0,5.0,5.0
فيلا للبيع في شارع المطري ، حي الحزم ، الرياض,250.0,850000.0,5.0,5.0
فيلا للبيع في حي قرطبة ، الرياض,360.0,1450000.0,4.70312813314618,5.0
فيلا للبيع في المملكة العربية السعودية,225.0,1000000.0,5.0,4.0
فيلا للبيع في شارع المطري ، حي الحزم ، الرياض,335.0,1100000.0,5.0,3.0
فيلا للبيع في حي الرمال ، الرياض,387.0,1200000.0,5.0,4.0
فيلا للبيع في حي القادسية ، الرياض,380.0,1380000.0,5.0,5.0
فيلا للبيع في حي العزيزية ، الرياض,375.0,1250000.0,6.0,3.0
فيلا للبيع في حي طويق ، الرياض,230.0,900000.0,4.0,5.0
فيلا للبيع في طريق ابي بكر الصديق ، الرياض,280.0,1300000.0,4.70312813314618,5.0
فيلا للبيع في شارع المجيمر ، حي الحزم ، الرياض,360.0,1250000.0,5.0,5.0
فيلا للبيع في الرياض,375.0,850000.0,5.0,5.0
فيلا للبيع في حي الملقا ، الرياض,412.0,2500000.0,5.0,5.0
فيلا للبيع في حي الصحافة ، الرياض,405.0,2500000.0,4.0,5.0
فيلا للبيع في شارع رابعة بنت ثابت ، حي الفاخرية ، الرياض,475.6799679165831,1895102.5614597956,4.70312813314618,5.0
فيلا للبيع في طريق السيل الكبير ، الرياض,260.0,950000.0,5.0,5.0
فيلا للبيع في حي المونسية ، الرياض,300.0,1320000.0,4.0,5.0
فيلا للبيع في شارع رقم 522 ، الرياض,507.0,1895102.5614597956,5.0,5.0
فيلا للبيع في الرياض,270.0,900000.0,4.70312813314618,3.0
فيلا للبيع في حي الشرق ، الرياض,247.0,980000.0,3.0,3.0
فيلا للبيع في حي الياسمين ، الرياض,520.0,2400000.0,5.0,3.0
فيلا للبيع في طريق الأمير محمد بن سلمان بن عبدالعزيز ، حي قرطبة ، الرياض,360.0,1750000.0,4.0,5.0
فيلا للبيع في طريق السيل الكبير ، الرياض,300.0,1250000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,313.0,960000.0,5.0,4.0
فيلا للبيع في الرياض,430.0,1350000.0,4.0,4.0
فيلا للبيع في حي العارض ، الرياض,420.0,2000000.0,5.0,5.0
فيلا للبيع في شارع الطائف ، حي ظهرة لبن ، الرياض,200.0,850000.0,5.0,4.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,300.0,920000.0,4.0,4.0
فيلا للبيع في الرياض,360.0,1150000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,450.0,990000.0,3.0,4.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,270.0,920000.0,3.0,4.449167836374574
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,300.0,920000.0,3.0,4.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,420.0,1015000.0,3.0,4.0
فيلا للبيع في الرياض,312.0,950000.0,5.0,5.0
فيلا للبيع في شارع الوادي الاعلى ، حي الصحافة ، الرياض,525.0,1895102.5614597956,5.0,5.0
فيلا للبيع في شارع الأمير يزيد بن عبدالله بن عبدالرحمن ، حي الملقا ، الرياض,600.0,1895102.5614597956,6.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,312.0,770000.0,3.0,5.0
فيلا للبيع في شارع المقضاة ، حي الحزم ، الرياض,375.0,1120000.0,5.0,5.0
فيلا للبيع في الرياض,450.0,1400000.0,5.0,5.0
فيلا للبيع في الرياض,221.0,900000.0,4.70312813314618,5.0
فيلا للبيع في شارع كدا ، حي حطين ، الرياض,475.6799679165831,1895102.5614597956,5.0,5.0
فيلا للبيع في حي النرجس ، الرياض,262.0,1400000.0,6.0,5.0
فيلا للبيع في حي النرجس ، الرياض,250.0,1350000.0,4.70312813314618,5.0
فيلا للبيع في شارع علي بن النقيب ، حي الحزم ، الرياض,325.0,1050000.0,5.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,450.0,1500000.0,6.0,5.0
فيلا للبيع في الرياض,300.0,950000.0,4.70312813314618,5.0
فيلا للبيع في حي طويق ، الرياض,300.0,900000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الايوبي ، الرياض,312.0,750000.0,3.0,5.0
فيلا للبيع في الرياض,221.0,890000.0,4.70312813314618,4.0
فيلا للبيع في شارع محفوظ الشافعي ، حي السويدي ، الرياض,440.0,500000.0,6.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,375.0,1250000.0,5.0,5.0
فيلا للبيع في حي الملقا ، الرياض,315.0,2100000.0,5.0,4.449167836374574
فيلا للبيع في الرياض,458.0,1700000.0,3.0,4.0
فيلا للبيع في شارع المطري ، حي الحزم ، الرياض,325.0,1050000.0,5.0,4.0
فيلا للبيع في طريق الإمام عبدالله بن سعود بن عبدالعزيز ، حي القادسية ، الرياض,420.0,1450000.0,4.70312813314618,5.0
فيلا للبيع في حي الياسمين ، الرياض,350.0,2000000.0,4.0,3.0
فيلا للبيع في حي عكاظ ، الرياض,300.0,1050000.0,5.0,5.0
فيلا للبيع في شارع الافضلي ، الرياض,475.6799679165831,1895102.5614597956,6.0,5.0
فيلا للبيع في حي العزيزية ، الرياض,420.0,1300000.0,5.0,3.0
فيلا للبيع في شارع الظهرية ، حي اشبيلية ، الرياض,600.0,1800000.0,5.0,5.0
فيلا للبيع في شارع محمد السلماني ، حي السويدي الغربي ، الرياض,475.6799679165831,2700000.0,3.0,5.0
فيلا للبيع في شارع الربيع ، الرياض,300.0,1700000.0,5.0,5.0
فيلا للبيع في الرياض,399.0,1400000.0,5.0,4.0
فيلا للبيع في حي الرمال ، الرياض,437.0,1300000.0,5.0,5.0
فيلا للبيع في شارع عبدالله المويس ، حي الرمال ، الرياض,330.0,1150000.0,5.0,5.0
فيلا للبيع في الرياض,200.0,950000.0,5.0,4.0
فيلا للبيع في حي الرمال ، الرياض,265.0,1020000.0,5.0,5.0
فيلا للبيع في شارع الحسن بن محمد ، حي السويدي الغربي ، الرياض,360.0,1350000.0,5.0,5.0
فيلا للبيع في حي الرمال ، الرياض,372.0,1150000.0,4.0,4.0
فيلا للبيع في شارع المحلة ، حي الحزم ، الرياض,405.0,1400000.0,5.0,5.0
فيلا للبيع في الرياض,300.0,1150000.0,5.0,5.0
فيلا للبيع في الرياض,300.0,1400000.0,5.0,3.0
فيلا للبيع في حي الرمال ، الرياض,300.0,1050000.0,5.0,5.0
فيلا للبيع في حي الرمال ، الرياض,327.0,880000.0,4.0,4.0
فيلا للبيع في المملكة العربية السعودية,300.0,1300000.0,4.0,5.0
فيلا للبيع في شارع الماطري ، حي الحزم ، الرياض,220.0,790000.0,4.0,5.0
فيلا للبيع في طريق السيل الكبير ، الرياض,200.0,900000.0,5.0,5.0
فيلا للبيع في طريق السيل الكبير ، الرياض,250.0,1200000.0,4.0,4.0
فيلا للبيع في حي الحزم ، الرياض,220.0,790000.0,5.0,5.0
فيلا للبيع في الرياض,300.0,1100000.0,5.0,5.0
فيلا للبيع في الرياض,205.0,810000.0,6.0,3.0
فيلا للبيع في حي الرمال ، الرياض,288.0,1050000.0,5.0,4.0
فيلا للبيع في الرياض,300.0,950000.0,5.0,4.0
فيلا للبيع في شارع سليمان بن عبدالملك بن مروان ، الرياض,300.0,930000.0,4.0,5.0
فيلا للبيع في طريق الملك عبدالعزيز ، الرياض,300.0,1300000.0,5.0,4.0
فيلا للبيع في المملكة العربية السعودية,300.0,900000.0,4.0,3.0
فيلا للبيع في الرياض,350.0,1650000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,450.0,1600000.0,5.0,5.0
فيلا للبيع في الرياض,400.0,1750000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,450.0,1400000.0,5.0,5.0
فيلا للبيع في الرياض,390.0,1400000.0,6.0,5.0
فيلا للبيع في شارع القواعد ، حي الحزم ، الرياض,335.0,1100000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي ، حي طويق ، الرياض,300.0,900000.0,5.0,5.0
فيلا للبيع في حي الحزم ، الرياض,325.0,1050000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,250.0,850000.0,5.0,5.0
فيلا للبيع في شارع دبيره ، حي النخيل ، الرياض,475.6799679165831,1895102.5614597956,5.0,5.0
